,summary,Deutschland,Brasilien,USA,Frankreich,UN,China,Russland,Ukraine,word
Tagesgeschäft,2.385081164431311,0.03740631756552888,-0.07597861348941036,-0.024214097718074704,0.049552429932746084,0.0,-0.04236782306433331,-0.0109894826356552,0.1090605995288914,Tagesgeschäft
politisch tagesgeschäft,2.385081164431311,0.03740631756552888,-0.07597861348941036,-0.024214097718074704,0.049552429932746084,0.0,-0.04236782306433331,-0.0109894826356552,0.1090605995288914,politisch tagesgeschäft
Rücken,2.354160943632397,0.01956390008664927,-0.0629298352981456,-0.011165319526809823,0.06260120812401099,0.0,-0.02931904487306852,0.002059295555609567,0.12210937772015625,Rücken
tagesgeschäft rücken,2.354160943632397,0.01956390008664927,-0.0629298352981456,-0.011165319526809823,0.06260120812401099,0.0,-0.02931904487306852,0.002059295555609567,0.12210937772015625,tagesgeschäft rücken
berichtet,2.6357132514983266,0.021538198668345738,-0.17589928756574483,-0.12413477179440899,-0.05036824414358811,0.0,0.2853153423575063,-0.11091015671198952,0.009139925452557065,berichtet
das bericht,2.3363421642042796,0.008916440864128872,-0.05533198716222726,-0.003567471390891436,0.07019905625992938,0.0,-0.02172119673715017,0.009657143691528092,0.12970722585607455,das bericht
Zeitung,2.323522331727917,0.0010829795127166968,-0.049829739261834455,0.0019347765095014172,0.07570130416032218,0.0,-0.016218948836757216,0.01515939159192099,0.1352094737564674,Zeitung
bericht zeitung,2.323522331727917,0.0010829795127166968,-0.049829739261834455,0.0019347765095014172,0.07570130416032218,0.0,-0.016218948836757216,0.01515939159192099,0.1352094737564674,bericht zeitung
zeitung die,2.3173568031775735,-0.002737489423431979,-0.04717268571724979,0.0045918300540861165,0.0783583577049069,0.0,-0.013561895292172589,0.017816445136505623,0.13786652730105203,zeitung die
Welt,3.692023371616615,-0.47147158559859376,0.22560133317629286,0.41066134857462006,-0.38738906205883183,0.0,0.3594107920826281,0.1728017793280084,-0.32788089246268676,Welt
Stattdessen,2.3105587886422794,-0.00699064607402255,-0.044234853645852217,0.0075296621254835674,0.08129618977630437,0.0,-0.010624063220775094,0.02075427720790319,0.14080435937244945,Stattdessen
stattdessen märz,2.2977890129595475,-0.015097988251681758,-0.03869282039798909,0.013071695373346725,0.08683822302416741,0.0,-0.005082029972911931,0.026296310455766064,0.14634639262031263,stattdessen märz
komme…,2.2954233075564585,-0.016617141711334917,-0.037662732761192544,0.014101783010143157,0.08786831066096404,0.0,-0.0040519423361154785,0.02732639809256266,0.14737648025710914,komme…
märz komme…,2.2954233075564585,-0.016617141711334917,-0.037662732761192544,0.014101783010143157,0.08786831066096404,0.0,-0.0040519423361154785,0.02732639809256266,0.14737648025710914,märz komme…
+1044,2.291882135469941,-0.01890132904440893,-0.03611883173524064,0.015645684036095106,0.08941221168691596,0.0,-0.0025080413101636586,0.02887029911851443,0.14892038128306095,+1044
komme… +1044,2.291882135469941,-0.01890132904440893,-0.03611883173524064,0.015645684036095106,0.08941221168691596,0.0,-0.0025080413101636586,0.02887029911851443,0.14892038128306095,komme… +1044
+1044 chars,2.28940344659007,-0.020507500813779063,-0.03503673847677161,0.016727777294564105,0.0904943049453849,0.0,-0.001425948051694559,0.02995239237698358,0.15000247454153015,+1044 chars
droht,4.017339751285675,-0.060637057472134555,-0.2589345576532307,0.6695359688511874,-0.47183434526187246,0.0,0.1150065086731879,-0.5323762578302738,-0.41232617566572727,droht
biden droh,2.8254601657939253,-0.380873772567663,-0.2454167003997595,1.021484657135457,-0.11988565697760291,0.0,-0.2118059099746824,-0.18042756954600425,-0.06037748738145773,biden droh
Ölkonzernen,2.7041092489303424,-0.3369750907634368,-0.20151801859553314,0.92786730059178,-0.07598697517337656,0.0,-0.16790722817045603,-0.13652888774177782,-0.01647880557723132,Ölkonzernen
droh ölkonzern,2.7041092489303424,-0.3369750907634368,-0.20151801859553314,0.92786730059178,-0.07598697517337656,0.0,-0.16790722817045603,-0.13652888774177782,-0.01647880557723132,droh ölkonzern
Übergewinnsteuer,2.7329977206795277,-0.3476016036341034,-0.21214453146619985,0.951733450046532,-0.0866134880440432,0.0,-0.1785337410411226,-0.14715540061244445,-0.027105318447897948,Übergewinnsteuer
ölkonzern übergewinnsteuer,2.562987871796444,-0.2833762460245376,-0.14791917385663392,0.7934028303330788,-0.02238813043447746,0.0,-0.1143083834315568,-0.08293004300287882,0.037120039161667784,ölkonzern übergewinnsteuer
Kurz,2.6715870708361407,-0.12300991454534772,-0.18941816289428798,0.6457657308163138,-0.06388711947213149,0.0,-0.15580737246921103,-0.12442903204053293,-0.004378949875986469,Kurz
übergewinnsteuer kurz,2.4943064839108446,-0.2562132588923631,-0.12075618672445954,0.7144277069861426,0.004774856697697133,0.0,-0.08714539629938245,-0.05576705587070437,0.06428302629384217,übergewinnsteuer kurz
Zwischenwahlen,2.507078453024146,-0.2613206429620964,-0.12586357079419286,0.7299294068703414,-0.0003325273720363664,0.0,-0.09225278036911584,-0.060874439940437605,0.05917564222410875,Zwischenwahlen
kurz zwischenwahl,2.507078453024146,-0.2613206429620964,-0.12586357079419286,0.7299294068703414,-0.0003325273720363664,0.0,-0.09225278036911584,-0.060874439940437605,0.05917564222410875,kurz zwischenwahl
zwischenwahl usa,2.6252127592902395,-0.307364474605267,-0.1719074024373633,0.8567229839241252,-0.046376359015206835,0.0,-0.13829661201228632,-0.10691827158360827,0.013131810580938296,zwischenwahl usa
usa geh,2.665277825622696,-0.3225108326367539,-0.1870537604688502,0.8940092384767053,-0.06152271704669359,0.0,-0.15344297004377325,-0.122064629615095,-0.0020145474505486017,usa geh
geh präsident,2.7362355842538095,-0.34878563209733626,-0.2133285599294329,0.9543422951451156,-0.08779751650727614,0.0,-0.1797177695043557,-0.14833942907567757,-0.02828934691113099,geh präsident
präsident biden,3.1415482956767673,-0.4869182968754327,-0.35146122470752916,1.2041141634627646,-0.22593018128537248,0.0,-0.317850434282452,-0.28647209385377387,-0.1664220116892275,präsident biden
Ölindustrie,2.7362355842538095,-0.34878563209733626,-0.2133285599294329,0.9543422951451156,-0.08779751650727614,0.0,-0.1797177695043557,-0.14833942907567757,-0.02828934691113099,Ölindustrie
biden ölindustrie,2.7362355842538095,-0.34878563209733626,-0.2133285599294329,0.9543422951451156,-0.08779751650727614,0.0,-0.1797177695043557,-0.14833942907567757,-0.02828934691113099,biden ölindustrie
scharf,2.6011158657708093,-0.2981430627869907,-0.16268599061908715,0.833032017513644,-0.037154947196930375,0.0,-0.12907520019400992,-0.09769685976533189,0.022353222399214577,scharf
ölindustrie scharf,2.6011158657708093,-0.2981430627869907,-0.16268599061908715,0.833032017513644,-0.037154947196930375,0.0,-0.12907520019400992,-0.09769685976533189,0.022353222399214577,ölindustrie scharf
senkt,2.4884611885860513,-0.2538670535742103,-0.1184099814063066,0.7071982715780317,0.00712106201584993,0.0,-0.08479919098122951,-0.05342085055255139,0.06662923161199509,senkt
entweder senk,2.4884611885860513,-0.2538670535742103,-0.1184099814063066,0.7071982715780317,0.00712106201584993,0.0,-0.08479919098122951,-0.05342085055255139,0.06662923161199509,entweder senk
senk preis,2.463464071017299,-0.2437710490563093,-0.10831397688840569,0.6752773561335355,0.01721706653375085,0.0,-0.07470318646332869,-0.043324846034650595,0.07672523612989607,senk preis
Zapfsäule,2.4368548648699666,-0.232910748723745,-0.09745367655584135,0.6393818735069966,0.028077366866315092,0.0,-0.06384288613076422,-0.03246454570208614,0.08758553646246031,Zapfsäule
preis zapfsäule,2.4368548648699666,-0.232910748723745,-0.09745367655584135,0.6393818735069966,0.028077366866315092,0.0,-0.06384288613076422,-0.03246454570208614,0.08758553646246031,preis zapfsäule
zapfsäule zahl,2.4091189144508145,-0.22146361568057465,-0.0860065435126712,0.5996484223676944,0.03952449990948549,0.0,-0.052395753087594026,-0.02101741265891586,0.09903266950563064,zapfsäule zahl
zahl hoch,2.3971747031560304,-0.21649336757108034,-0.0810362954031766,0.5817448714692989,0.04449474801898001,0.0,-0.047425504978099615,-0.01604716454942141,0.10400291761512508,zahl hoch
Steuer.,2.390455703865656,-0.21368654952945793,-0.07822947736155432,0.5714507149573159,0.04730156606060229,0.0,-0.04461868693647725,-0.013240346507799023,0.1068097356567472,Steuer.
hoch steuer.,2.390455703865656,-0.21368654952945793,-0.07822947736155432,0.5714507149573159,0.04730156606060229,0.0,-0.04461868693647725,-0.013240346507799023,0.1068097356567472,hoch steuer.
steuer. eine,2.3826411782925154,-0.21041214184481052,-0.0749550696769069,0.5592689660242731,0.05057597374524955,0.0,-0.04134427925182982,-0.009965938823151842,0.11008414334139474,steuer. eine
eine übergewinnsteuer,2.378646180754778,-0.20873402490962306,-0.0732769527417196,0.55295222229852,0.05225409068043712,0.0,-0.03966616231664247,-0.008287821887964298,0.11176226027658225,eine übergewinnsteuer
übergewinnsteuer zusätzlich,2.3598131410171264,-0.2007849690556573,-0.06532789688775371,0.5223266749766312,0.06020314653440285,0.0,-0.031717106462676614,-0.00033876603399850605,0.11971131613054811,übergewinnsteuer zusätzlich
Abgabe,2.3531683900890443,-0.1979652018713496,-0.06250812970344602,0.5111733108870337,0.06302291371871041,0.0,-0.028897339278368885,0.0024810011503091306,0.12253108331485556,Abgabe
zusätzlich abgabe,2.3531683900890443,-0.1979652018713496,-0.06250812970344602,0.5111733108870337,0.06302291371871041,0.0,-0.028897339278368885,0.0024810011503091306,0.12253108331485556,zusätzlich abgabe
stark,2.3476510396945085,-0.19561780137640822,-0.060160729208504675,0.5017681400003855,0.06537031421365182,0.0,-0.026549938783427672,0.004828401645250564,0.12487848380979703,stark
abgabe stark,2.3476510396945085,-0.19561780137640822,-0.060160729208504675,0.5017681400003855,0.06537031421365182,0.0,-0.026549938783427672,0.004828401645250564,0.12487848380979703,abgabe stark
gestiegene,2.344843014778851,-0.1944209856881038,-0.058963913520200285,0.49693008981807213,0.06656712990195628,0.0,-0.025353123095123182,0.006025217333554925,0.12607529949810142,gestiegene
stark gestiegen,2.344843014778851,-0.1944209856881038,-0.058963913520200285,0.49693008981807213,0.06656712990195628,0.0,-0.025353123095123182,0.006025217333554925,0.12607529949810142,stark gestiegen
Unternehmensgewinne,2.3400208439585266,-0.19236236769248216,-0.05690529552457852,0.48853940219850917,0.06862574789757803,0.0,-0.023294505099501477,0.008083835329176654,0.12813391749372324,Unternehmensgewinne
gestiegen unternehmensgewinn,2.3400208439585266,-0.19236236769248216,-0.05690529552457852,0.48853940219850917,0.06862574789757803,0.0,-0.023294505099501477,0.008083835329176654,0.12813391749372324,gestiegen unternehmensgewinn
infolge,2.3321804262190495,-0.18900616591704997,-0.05354909374914622,0.4746693710122023,0.07198194967301028,0.0,-0.019938303324069054,0.01144003710460895,0.13149011926915538,infolge
unternehmensgewinn infolge,2.3321804262190495,-0.18900616591704997,-0.05354909374914622,0.4746693710122023,0.07198194967301028,0.0,-0.019938303324069054,0.01144003710460895,0.13149011926915538,unternehmensgewinn infolge
infolge hoch,2.327960821966713,-0.18719523136344315,-0.05173815919553954,0.46708507625669926,0.07379288422661691,0.0,-0.018127368770462494,0.013250971658215632,0.13330105382276222,infolge hoch
Ölpreise,2.3253215034174555,-0.186060841207105,-0.05060376903920131,0.4622976561450293,0.0749272743829553,0.0,-0.01699297861412412,0.01438536181455391,0.13443544397910048,Ölpreise
hoch ölpreis,2.3253215034174555,-0.186060841207105,-0.05060376903920131,0.4622976561450293,0.0749272743829553,0.0,-0.01699297861412412,0.01438536181455391,0.13443544397910048,hoch ölpreis
dürfte,2.7727394403672645,-0.1018166050289301,-0.22658125765460155,0.6761655510234288,-0.10105021423244503,0.0,-0.19297046722952443,-0.16159212680084636,-0.04154204463629988,dürfte
ölpreis dürf,2.3221982489762474,-0.18471678886186277,-0.0492597166939592,0.45658849108266913,0.07627132672819728,0.0,-0.015648926268882077,0.015729414159796135,0.13577949632434252,ölpreis dürf
knappen,2.314089472924886,-0.18121882462589128,-0.04576175245798776,0.44153879878931224,0.07976929096416903,0.0,-0.012150962032910637,0.019227378395767707,0.1392774605603141,knappen
dürf knapp,2.314089472924886,-0.18121882462589128,-0.04576175245798776,0.44153879878931224,0.07976929096416903,0.0,-0.012150962032910637,0.019227378395767707,0.1392774605603141,dürf knapp
Wahlerfolg,2.3120668230519534,-0.18034438378454917,-0.04488731161664557,0.4377326104364109,0.08064373180551089,0.0,-0.011276521191568455,0.02010181923710973,0.14015190140165618,Wahlerfolg
knapp wahlerfolg,2.3120668230519534,-0.18034438378454917,-0.04488731161664557,0.4377326104364109,0.08064373180551089,0.0,-0.011276521191568455,0.02010181923710973,0.14015190140165618,knapp wahlerfolg
Demokraten,2.5856208472159814,-0.2921681828156828,-0.15671111064777932,0.8172562964106268,-0.031180067225622686,0.0,-0.1231003202227022,-0.09172197979402404,0.028328102370522357,Demokraten
wahlerfolg demokrat,2.308488157308138,-0.17879536360208195,-0.04333829143417844,0.43094615834312416,0.08219275198797801,0.0,-0.009727501009101415,0.021650839419576906,0.14170092158412328,wahlerfolg demokrat
kaum,3.5980329314655153,-0.6225898188885675,-0.4871327467206642,0.27724203137665643,-0.36160170329850744,0.0,-0.02228815400345862,0.7707668026548219,1.7820825388637018,kaum
demokrat kaum,2.306025025154421,-0.17772780466780036,-0.0422707324998967,0.4262359226735507,0.0832603109222599,0.0,-0.008659942074819653,0.0227183983538585,0.14276848051840504,demokrat kaum
Erfolgsc…,2.304946871335712,-0.177260157558878,-0.04180308539097439,0.4241639909828385,0.08372795803118212,0.0,-0.008192294965897325,0.02318604546278064,0.1432361276273271,Erfolgsc…
kaum erfolgsc…,2.304946871335712,-0.177260157558878,-0.04180308539097439,0.4241639909828385,0.08372795803118212,0.0,-0.008192294965897325,0.02318604546278064,0.1432361276273271,kaum erfolgsc…
+402,2.6519378211955433,-0.3174931567320181,0.14899149382909477,0.2785226671317603,-0.05650504114195815,0.0,0.38758309857992057,-0.11704695371035942,0.003003128454187147,+402
erfolgsc… +402,2.302659923095209,-0.176267473707874,-0.04081040153997057,0.4197483501559045,0.08472064188218614,0.0,-0.007199611114893482,0.02417872931378465,0.14422881147833122,erfolgsc… +402
+402 chars,2.644649773750645,-0.3147411765508703,0.1467681366614017,0.2788936677979773,-0.053753060960810284,0.0,0.38274002894436543,-0.11429497352921168,0.005755108635334841,+402 chars
baerbock olaf,3.317133651602006,0.3582695907116049,-0.40584651058912485,-0.3540819948177889,-0.28031546716696826,0.0,-0.3722357201640477,-0.34085737973536956,-0.220807297570823,baerbock olaf
scholz deutschland,2.826674064654814,0.22830885721856983,-0.24584623686512275,-0.19408172109378685,-0.12031519344296608,0.0,-0.21223544644004558,-0.18085710601136737,-0.06080702384682103,scholz deutschland
Haltung,2.687188236732396,0.17835933391568018,-0.19524084030796268,-0.14347632453662684,-0.06970979688580607,0.0,-0.1616300498828856,-0.13025170945420747,-0.010201627289660967,Haltung
deutschland haltung,2.687188236732396,0.17835933391568018,-0.19524084030796268,-0.14347632453662684,-0.06970979688580607,0.0,-0.1616300498828856,-0.13025170945420747,-0.010201627289660967,deutschland haltung
haltung china,2.621291472067085,0.15192028423522158,-0.17041258311371202,-0.11864806734237618,-0.04488153969155548,0.0,-0.1368017926886348,-0.10542345225995661,0.01462662990458972,haltung china
deutlich,3.5994101377262653,0.13456924672214912,0.08305161654866179,-0.43575092415421185,-0.3619843965033912,0.0,0.1947671260597544,-0.4225263090717924,-0.30247622690724607,deutlich
china deutlich,2.6079823865518024,0.1463292683845965,-0.16532234893888317,-0.11355783316754722,-0.039791305516726494,0.0,-0.13171155851380603,-0.10033321808512781,0.019716864079418726,china deutlich
deutlich die,2.6531805094026413,0.16496613225992193,-0.18250457109066734,-0.13074005531933158,-0.05697352766851086,0.0,-0.14889378066559036,-0.11751544023691218,0.002534641927634403,deutlich die
Chinapolitik,2.676433732322916,0.17417997496552465,-0.19123066998504573,-0.13946615421370978,-0.06569962656288898,0.0,-0.15761987955996845,-0.12624153913129038,-0.006191456966743889,Chinapolitik
die chinapolitik,2.676433732322916,0.17417997496552465,-0.19123066998504573,-0.13946615421370978,-0.06569962656288898,0.0,-0.15761987955996845,-0.12624153913129038,-0.006191456966743889,die chinapolitik
